STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 08:51,FM-15,SCT:04 15 BKN:07 20 BKN:07 85,10.00,,37,2.8,35,1.6,32,0.0,82,16,060,,29.93,,,30.00,T,29.99,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 09:51,FM-15,BKN:07 21 BKN:07 90,10.00,,39,3.9,36,2.0,31,-0.6,73,15,050,,29.93,0,,29.99,0.00,29.99,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 10:51,FM-15,BKN:07 21 OVC:08 35,10.00,-RA:02 SN:03 |RA:61 RA:67 SN:71 |,38,3.3,35,1.7,31,-0.6,76,22,070,29,29.90,,,29.96,T,29.96,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 11:51,FM-15,BKN:07 20 BKN:07 29 OVC:08 38,10.00,,39,3.9,36,2.0,31,-0.6,73,18,050,25,29.90,,,29.96,T,29.96,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 12:04,FM-16,FEW:02 19 SCT:04 24 OVC:08 39,10.00,,39,3.9,35,1.9,30,-1.1,70,18,060,32,29.88,,,,,29.95,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 12:33,FM-16,SCT:04 21 BKN:07 26 OVC:08 37,10.00,,38,3.3,35,1.7,31,-0.6,76,21,060,30,29.87,,,,T,29.93,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 12:51,FM-15,SCT:04 21 OVC:08 29,10.00,-RA:02 |RA:61 |,38,3.3,35,1.5,30,-1.1,73,16,050,26,29.86,8,,29.92,T,29.92,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 13:00,FM-12,26,,||RA:61,38,3.3,35,1.5,30,-1.1,73,16,050,,29.86,8,+0.06,29.92,,,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 13:51,FM-15,BKN:07 21 OVC:08 26,10.00,-RA:02 |RA:61 |,38,3.3,35,1.9,32,0.0,79,20,050,28,29.83,,,29.89,T,29.89,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 14:51,FM-15,OVC:08 19,10.00,,38,3.3,35,1.7,31,-0.6,76,16,070,24,29.83,,,29.89,T,29.89,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 15:51,FM-15,OVC:08 19,10.00,,38,3.3,35,1.7,31,-0.6,76,16,050,26,29.81,6,,29.87,T,29.87,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 16:51,FM-15,BKN:07 23 OVC:08 36,10.00,,38,3.3,35,1.5,30,-1.1,73,23,050,31,29.78,,,29.84,0.00,29.84,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 17:51,FM-15,OVC:08 20,10.00,,38,3.3,35,1.5,30,-1.1,73,21,060,34,29.75,,,29.82,0.00,29.82,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 18:49,FM-16,BKN:07 14 OVC:08 19,4.00,-RA:02 BR:1 |RA:61 |,37,3.0,36,2.0,34,1.0,87,20,050,33,29.73,,,,,29.79,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 18:51,FM-15,BKN:07 14 OVC:08 19,5.00,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.0,34,1.1,89,18,050,33,29.72,8,,29.79,T,29.78,,,,,,,,,,0706,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 19:00,FM-12,15,,||RA:61,37,2.8,36,2.0,34,1.1,89,18,050,,29.73,8,+0.08,29.79,,,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 19:51,FM-15,OVC:08 12,3.00,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.0,34,1.1,89,22,040,33,29.71,,,29.77,T,29.77,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 20:51,FM-15,OVC:08 12,4.00,RA:02 BR:1 |RA:62 |,38,3.3,37,2.5,35,1.7,89,21,040,30,29.70,,,29.77,0.11,29.76,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 21:27,FM-16,BKN:07 9 OVC:08 14,3.00,RA:02 BR:1 |RA:62 |,38,3.3,37,2.5,35,1.7,89,22,040,29,29.68,,,,0.07,29.74,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 21:49,FM-16,OVC:08 13,3.00,RA:02 BR:1 |RA:62 |,37,3.0,37,2.5,36,2.0,93,22,030,36,29.67,,,,,29.73,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 21:51,FM-15,SCT:04 9 OVC:08 13,3.00,RA:02 BR:1 |RA:62 |,38,3.3,37,2.5,35,1.7,89,24,040,36,29.67,8,,29.73,0.11,29.73,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 22:51,FM-15,BKN:07 11 OVC:08 16,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,22,040,34,29.64,,,29.70,0.10,29.70,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 23:35,FM-16,OVC:08 14,2.50,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,28,040,36,29.61,,,,0.16,29.67,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 23:49,FM-16,OVC:08 15,2.50,RA:02 BR:1 |RA:62 |,37,3.0,37,2.5,36,2.0,93,23,040,33,29.60,,,,0.22,29.66,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 23:51,FM-15,OVC:08 15,2.50,RA:02 BR:1 |RA:62 |,38,3.3,37,2.5,35,1.7,89,23,030,33,29.60,,,29.66,0.26,29.66,41,36,38,9.0,,,,27,0,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-23 23:59,SOD,,,,,,,,,,,,,,,,,,,,41,36,38,9.0,80,32,36,27,0,0705,1651,RA:16 SN:18 BR:13,0.58,T,0,29.83,29.88,18.1,40,040,30,050,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 00:04,FM-16,OVC:08 15,3.00,RA:02 BR:1 |RA:62 |,38,3.3,37,2.5,35,1.7,89,25,040,34,29.58,,,,0.05,29.64,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 00:51,FM-15,OVC:08 15,4.00,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,23,040,33,29.56,8,,29.62,0.09,29.62,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 01:00,FM-12,15,,||RA:63,39,3.9,37,2.8,35,1.7,86,23,040,,29.57,8,+0.08,29.62,,,40,36,38,8.9,,,,27,0,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 01:14,FM-16,BKN:07 14 OVC:08 20,4.00,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,26,040,39,29.53,,,,0.06,29.59,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 01:51,FM-15,OVC:08 16,4.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,24,040,36,29.51,,,29.57,0.14,29.57,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 02:02,FM-16,OVC:08 14,3.00,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,24,040,37,29.51,,,,0.02,29.57,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 02:13,FM-16,OVC:08 15,4.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,28,040,34,29.50,,,,0.04,29.56,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 02:51,FM-15,OVC:08 15,5.00,RA:02 BR:1 |RA:62 |,39,3.9,37,2.8,35,1.7,86,25,040,38,29.47,,,29.53,0.12,29.53,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 03:15,FM-16,OVC:08 15,2.50,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,25,030,40,29.46,,,,0.05,29.52,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 03:35,FM-16,OVC:08 15,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,28,030,38,29.44,,,,0.11,29.50,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 03:51,FM-15,BKN:07 15 OVC:08 21,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,30,040,37,29.43,6,,29.49,0.15,29.49,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 03:59,FM-16,BKN:07 14 OVC:08 21,2.50,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,29,030,37,29.43,,,,0.02,29.49,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:03,FM-16,OVC:08 16,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,25,030,36,29.43,,,,0.02,29.49,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:12,FM-16,OVC:08 14,2.50,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,24,030,36,29.43,,,,0.06,29.49,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:19,FM-16,OVC:08 14,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,25,040,34,29.44,,,,0.07,29.50,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:29,FM-16,OVC:08 15,3.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,24,040,38,29.44,,,,0.13,29.50,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:33,FM-16,OVC:08 14,2.50,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,21,030,38,29.43,,,,0.13,29.49,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:51,FM-15,OVC:08 14,2.50,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,23,030,32,29.42,,,29.48,0.21,29.48,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 04:58,FM-16,OVC:08 14,4.00,RA:02 BR:1 |RA:62 |,39,3.9,38,3.1,36,2.2,89,18,030,32,29.41,,,,0.02,29.47,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 05:11,FM-16,OVC:08 15,7.00,RA:02 |RA:62 |,40,4.4,38,3.4,36,2.2,86,26,030,33,29.41,,,,0.02,29.47,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 05:51,FM-15,OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |,40,4.4,39,3.6,37,2.8,89,23,030,36,29.39,,,29.45,0.03,29.45,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 06:09,FM-16,OVC:08 13,3.00,-RA:02 BR:1 |RA:61 |,40,4.4,39,3.6,37,2.8,89,22,020,32,29.39,,,,T,29.45,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 06:51,FM-15,OVC:08 12,3.00,-RA:02 BR:1 |RA:61 |,41,5.0,39,3.9,37,2.8,86,24,030,46,29.37,8,,29.43,0.01,29.43,,,,,,,,,,0705,1651,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 07:00,FM-12,15,,||RA:61,41,5.0,39,3.9,37,2.8,86,24,030,,29.38,8,+0.06,29.43,,,41,37,39,9.9,,,,26,0,0705,1651,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 07:51,FM-15,OVC:08 12,3.00,-RA:02 BR:1 |RA:61 |,41,5.0,39,4.2,38,3.3,89,25,030,39,29.33,,,29.39,T,29.39,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 08:51,FM-15,OVC:08 11,3.00,-RA:02 BR:1 |RA:61 |,42,5.6,40,4.7,39,3.9,89,24,030,33,29.33,,,29.39,0.01,29.39,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 09:51,FM-15,OVC:08 10,3.00,-RA:02 BR:1 |RA:61 |,43,6.1,41,5.0,39,3.9,86,25,020,34,29.32,6,,29.38,0.01,29.38,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 10:51,FM-15,OVC:08 10,5.00,-RA:02 BR:1 |RA:61 |,43,6.1,41,5.2,40,4.4,89,23,020,36,29.28,,,29.34,0.02,29.34,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 11:51,FM-15,OVC:08 10,6.00,-RA:02 BR:1 |RA:61 |,43,6.1,41,5.2,40,4.4,89,24,020,37,29.24,,,29.30,T,29.30,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 12:51,FM-15,OVC:08 10,5.00,RA:02 BR:1 |RA:62 |,43,6.1,41,5.2,40,4.4,89,25,020,37,29.20,6,,29.27,0.03,29.26,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 13:00,FM-12,15,,||RA:63,43,6.1,41,5.2,40,4.4,89,25,020,,29.21,6,+0.12,29.27,,,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 13:51,FM-15,BKN:07 10 OVC:08 14,3.00,-RA:02 BR:1 |RA:61 |,44,6.7,42,5.5,40,4.4,85,26,020,37,29.18,,,29.24,0.02,29.24,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 14:14,FM-16,OVC:08 11,0.50,RA:02 BR:1 |s RA:62 s |,43,6.1,41,5.2,40,4.4,89,23,030,36,29.19,,,,0.03,29.25,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 14:27,FM-16,BKN:07 9 OVC:08 13,0.50,RA:02 BR:1 |s RA:62 s |,43,6.1,42,5.5,41,5.0,93,24,030,34,29.18,,,,0.10,29.24,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 14:31,FM-16,BKN:07 10 OVC:08 15,1.00,RA:02 BR:1 |RA:62 |,43,6.1,42,5.5,41,5.0,93,23,020,32,29.18,,,,0.12,29.24,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-24 14:47,FM-16,BKN:07 8 OVC:08 13,1.00,+RA:02 BR:1 |RA:63 |,43,6.0,41,5.0,39,4.0,87,22,360,29,29.18,,,,0.17,29.24,,,,,,,,,,0705,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
