"YEAR","MONTH","DAY_OF_MONTH","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED",
2017,1,6,"WN","N8663A","1709","PVD","MDW","0604",19.00,"0746",16.00,0.00,
2017,1,6,"WN","N709SW","1255","PVD","TPA","0708",3.00,"1053",28.00,0.00,
2017,1,6,"WN","N495WN","4689","PVD","TPA","1440",10.00,"1757",2.00,0.00,
2017,1,6,"WN","N7823A","4517","TPA","PVD","1325",30.00,"1552",17.00,0.00,
2017,1,6,"WN","N460WN","4749","TPA","PVD","2015",-5.00,"2242",-18.00,0.00,
2017,1,7,"WN","N291WN","1431","BWI","PVD","",,"",,1.00,
2017,1,7,"WN","","2266","BWI","PVD","",,"",,1.00,
2017,1,7,"WN","N426WN","2290","BWI","PVD","1030",-5.00,"1201",16.00,0.00,
2017,1,7,"WN","N950WN","5195","BWI","PVD","",,"",,1.00,
2017,1,7,"WN","N7877H","5318","BWI","PVD","",,"",,1.00,
2017,1,7,"WN","N7712G","1031","DCA","PVD","1106",1.00,"1223",-2.00,0.00,
2017,1,7,"WN","N209WN","2551","DCA","PVD","",,"",,1.00,
2017,1,7,"WN","N7701B","2445","FLL","PVD","",,"",,1.00,
2017,1,7,"WN","N8314L","5205","FLL","PVD","",,"",,1.00,
2017,1,7,"WN","N7840A","1546","MCO","PVD","",,"",,1.00,
2017,1,7,"WN","N7821L","2338","MCO","PVD","0644",-1.00,"0852",-28.00,0.00,
2017,1,7,"WN","N7739A","2676","MCO","PVD","",,"",,1.00,
2017,1,7,"WN","N792SW","3733","MCO","PVD","",,"",,1.00,
2017,1,7,"WN","N8657B","2198","MDW","PVD","",,"",,1.00,
2017,1,7,"WN","N7824A","2398","MDW","PVD","",,"",,1.00,
2017,1,7,"WN","","1322","PVD","BWI","",,"",,1.00,
2017,1,7,"WN","N426WN","1406","PVD","BWI","1259",39.00,"1446",61.00,0.00,
2017,1,7,"WN","N8607M","1876","PVD","BWI","0626",21.00,"0751",21.00,0.00,
2017,1,7,"WN","N7821L","2338","PVD","BWI","0953",-2.00,"1117",2.00,0.00,
2017,1,7,"WN","N7824A","2501","PVD","BWI","",,"",,1.00,
2017,1,7,"WN","N7823A","806","PVD","DCA","0720",0.00,"0901",6.00,0.00,
2017,1,7,"WN","N278WN","4892","PVD","DCA","",,"",,1.00,
2017,1,7,"WN","N7712G","1031","PVD","FLL","1311",6.00,"1751",86.00,0.00,
2017,1,7,"WN","N462WN","2390","PVD","FLL","",,"",,1.00,
2017,1,7,"WN","N792SW","1926","PVD","MCO","",,"",,1.00,
2017,1,7,"WN","N7840A","2115","PVD","MCO","0700",0.00,"1026",16.00,0.00,
2017,1,7,"WN","N7835A","2266","PVD","MCO","0852",-3.00,"1222",22.00,0.00,
2017,1,7,"WN","N7840A","2527","PVD","MCO","",,"",,1.00,
2017,1,7,"WN","N652SW","2445","PVD","MDW","",,"",,1.00,
2017,1,7,"WN","N8668A","2512","PVD","MDW","0552",12.00,"0728",8.00,0.00,
2017,1,7,"WN","N462WN","4939","PVD","RSW","0554",9.00,"0944",34.00,0.00,
2017,1,7,"WN","N726SW","5129","PVD","RSW","",,"",,1.00,
2017,1,7,"WN","N460WN","2248","PVD","TPA","0711",-4.00,"1056",21.00,0.00,
2017,1,7,"WN","N7877H","5318","PVD","TPA","",,"",,1.00,
2017,1,7,"WN","N278WN","4892","RSW","PVD","",,"",,1.00,
2017,1,7,"WN","N918WN","5418","RSW","PVD","",,"",,1.00,
2017,1,7,"WN","N726SW","5128","TPA","PVD","",,"",,1.00,
2017,1,7,"WN","N8695D","5457","TPA","PVD","",,"",,1.00,
2017,1,11,"WN","N8694E","296","PVD","BWI","1736",16.00,"1903",13.00,0.00,
2017,1,11,"WN","N731SA","402","PVD","BWI","0820",-5.00,"0933",-17.00,0.00,
2017,1,11,"WN","N795SW","490","PVD","BWI","1055",0.00,"1210",-5.00,0.00,
2017,1,11,"WN","N919WN","622","PVD","BWI","0705",-5.00,"0836",1.00,0.00,
2017,1,11,"WN","N407WN","1406","PVD","BWI","1246",26.00,"1358",13.00,0.00,
2017,1,11,"WN","N798SW","1540","PVD","BWI","0546",1.00,"0706",-4.00,0.00,
2017,1,11,"WN","N285WN","3886","PVD","DCA","1710",-5.00,"1856",1.00,0.00,
2017,1,11,"WN","N776WN","4205","PVD","DCA","0645",-5.00,"0812",-13.00,0.00,
2017,1,11,"WN","N710SW","101","PVD","FLL","1508",-2.00,"1805",-25.00,0.00,
2017,1,11,"WN","N8652B","1874","PVD","FLL","0756",6.00,"1148",38.00,0.00,
2017,1,11,"WN","N789SW","401","PVD","MCO","0912",-3.00,"1209",-11.00,0.00,
2017,1,11,"WN","N269WN","529","PVD","MCO","1404",4.00,"1649",-16.00,0.00,
2017,1,11,"WN","N8628A","1811","PVD","MCO","0744",-1.00,"1054",4.00,0.00,
2017,1,11,"WN","N266WN","4518","PVD","MCO","1612",2.00,"1858",-22.00,0.00,
2017,1,11,"WN","N789SW","448","PVD","MDW","1645",35.00,"1830",40.00,0.00,
2017,1,11,"WN","N8316H","1709","PVD","MDW","0542",-3.00,"0711",-19.00,0.00,
2017,1,11,"WN","N7718B","1255","PVD","TPA","0705",0.00,"1006",-19.00,0.00,
2017,1,11,"WN","N224WN","4689","PVD","TPA","1437",7.00,"1731",-24.00,0.00,
2017,1,11,"WN","N266WN","4517","TPA","PVD","1253",-2.00,"1538",3.00,0.00,
2017,1,11,"WN","N920WN","4749","TPA","PVD","2014",-6.00,"2303",3.00,0.00,
2017,1,12,"WN","N794SW","161","BWI","PVD","1552",17.00,"1659",14.00,0.00,
2017,1,12,"WN","N237WN","252","BWI","PVD","2047",2.00,"2157",2.00,0.00,
2017,1,12,"WN","N7713A","401","BWI","PVD","0654",-6.00,"0807",-8.00,0.00,
2017,1,12,"WN","N725SW","429","BWI","PVD","1029",-6.00,"1137",-8.00,0.00,
2017,1,12,"WN","N930WN","1060","BWI","PVD","0900",-5.00,"1013",-12.00,0.00,
2017,1,12,"WN","N264LV","1357","BWI","PVD","2157",-8.00,"2307",-8.00,0.00,
2017,1,12,"WN","N7751A","529","DCA","PVD","1149",-6.00,"1316",-4.00,0.00,
2017,1,12,"WN","N929WN","1170","DCA","PVD","1933",3.00,"2053",3.00,0.00,
2017,1,12,"WN","N7836A","3836","FLL","PVD","1120",-5.00,"1412",-8.00,0.00,
2017,1,12,"WN","N8613K","3968","FLL","PVD","1937",-3.00,"2225",-15.00,0.00,
2017,1,12,"WN","N7713A","448","MCO","PVD","1258",-2.00,"1528",-7.00,0.00,
2017,1,12,"WN","N967WN","1090","MCO","PVD","1112",-3.00,"1341",-14.00,0.00,
2017,1,12,"WN","N7828A","2760","MCO","PVD","2009",14.00,"2242",7.00,0.00,
2017,1,12,"WN","N500WR","4051","MCO","PVD","1812",2.00,"2050",5.00,0.00,
2017,1,12,"WN","N8689C","296","MDW","PVD","1323",-2.00,"1635",5.00,0.00,
2017,1,12,"WN","N8684F","765","MDW","PVD","2148",-2.00,"0034",-21.00,0.00,
2017,1,12,"WN","N8689C","296","PVD","BWI","1718",-2.00,"1834",-16.00,0.00,
2017,1,12,"WN","N203WN","402","PVD","BWI","0823",-2.00,"0942",-8.00,0.00,
2017,1,12,"WN","N930WN","490","PVD","BWI","1054",-1.00,"1208",-7.00,0.00,
2017,1,12,"WN","N926WN","622","PVD","BWI","0705",-5.00,"0827",-8.00,0.00,
2017,1,12,"WN","N725SW","1406","PVD","BWI","1219",-1.00,"1340",-5.00,0.00,
2017,1,12,"WN","N920WN","1540","PVD","BWI","0541",-4.00,"0719",9.00,0.00,
2017,1,12,"WN","N794SW","3886","PVD","DCA","1723",8.00,"1850",-5.00,0.00,
2017,1,12,"WN","N408WN","4205","PVD","DCA","0647",-3.00,"0813",-12.00,0.00,
2017,1,12,"WN","N7836A","101","PVD","FLL","1507",-3.00,"1804",-26.00,0.00,
2017,1,12,"WN","N8627B","1874","PVD","FLL","0800",10.00,"1118",8.00,0.00,
2017,1,12,"WN","N7713A","401","PVD","MCO","0913",-2.00,"1158",-22.00,0.00,
2017,1,12,"WN","N7751A","529","PVD","MCO","1355",-5.00,"1644",-21.00,0.00,
2017,1,12,"WN","N8657B","1811","PVD","MCO","0745",0.00,"1033",-17.00,0.00,
2017,1,12,"WN","N7828A","4518","PVD","MCO","1640",30.00,"1924",4.00,0.00,
2017,1,12,"WN","N7713A","448","PVD","MDW","1605",-5.00,"1747",-3.00,0.00,
2017,1,12,"WN","N8511K","1709","PVD","MDW","0543",-2.00,"0803",33.00,0.00,
2017,1,12,"WN","N727SW","1255","PVD","TPA","0708",3.00,"1010",-15.00,0.00,
2017,1,12,"WN","N967WN","4689","PVD","TPA","1423",-7.00,"1735",-20.00,0.00,
2017,1,12,"WN","N7828A","4517","TPA","PVD","1326",31.00,"1606",31.00,0.00,
2017,1,12,"WN","N655WN","4749","TPA","PVD","2017",-3.00,"2257",-3.00,0.00,
2017,1,13,"WN","N7831B","161","BWI","PVD","1533",-2.00,"1637",-8.00,0.00,
2017,1,13,"WN","N787SA","252","BWI","PVD","2059",14.00,"2200",5.00,0.00,
2017,1,13,"WN","N422WN","401","BWI","PVD","0654",-6.00,"0755",-20.00,0.00,
2017,1,13,"WN","N8301J","429","BWI","PVD","1033",-2.00,"1137",-8.00,0.00,
2017,1,13,"WN","N619SW","1060","BWI","PVD","0914",9.00,"1023",-2.00,0.00,
2017,1,13,"WN","N569WN","1357","BWI","PVD","2330",85.00,"0028",73.00,0.00,
2017,1,13,"WN","N7812G","529","DCA","PVD","1150",-5.00,"1258",-22.00,0.00,
2017,1,13,"WN","N7732A","1170","DCA","PVD","1926",-4.00,"2037",-13.00,0.00,
2017,1,13,"WN","N783SW","3836","FLL","PVD","1135",10.00,"1434",14.00,0.00,
2017,1,13,"WN","N8671D","3968","FLL","PVD","1937",-3.00,"2227",-13.00,0.00,
2017,1,20,"WN","N288WN","448","MCO","PVD","1254",-6.00,"1533",-2.00,0.00,
2017,1,20,"WN","N7818L","1090","MCO","PVD","1109",-6.00,"1335",-20.00,0.00,
2017,1,20,"WN","N446WN","2760","MCO","PVD","1952",-3.00,"2218",-17.00,0.00,
2017,1,20,"WN","N8688J","4051","MCO","PVD","1808",-2.00,"2042",-3.00,0.00,
2017,1,20,"WN","N8695D","296","MDW","PVD","1339",14.00,"1641",11.00,0.00,
2017,1,20,"WN","N8607M","765","MDW","PVD","2206",16.00,"0106",11.00,0.00,
2017,1,20,"WN","N8695D","296","PVD","BWI","1739",19.00,"1849",-1.00,0.00,
2017,1,20,"WN","N452WN","402","PVD","BWI","0827",2.00,"0932",-18.00,0.00,
2017,1,20,"WN","N759GS","490","PVD","BWI","1107",7.00,"1216",-4.00,0.00,
2017,1,20,"WN","N473WN","622","PVD","BWI","0707",-3.00,"0823",-12.00,0.00,
2017,1,20,"WN","N440LV","1406","PVD","BWI","1220",0.00,"1329",-16.00,0.00,
2017,1,20,"WN","N762SW","1540","PVD","BWI","0542",-3.00,"0703",-7.00,0.00,
2017,1,20,"WN","N428WN","3886","PVD","DCA","1730",15.00,"1858",3.00,0.00,
2017,1,20,"WN","N7708E","4205","PVD","DCA","0645",-5.00,"0807",-18.00,0.00,
2017,1,20,"WN","N7813P","101","PVD","FLL","1515",5.00,"1808",-22.00,0.00,
2017,1,20,"WN","N8329B","1874","PVD","FLL","0749",-1.00,"1113",3.00,0.00,
2017,1,20,"WN","N288WN","401","PVD","MCO","0914",-1.00,"1159",-21.00,0.00,
2017,1,20,"WN","N7731A","529","PVD","MCO","1400",0.00,"1648",-17.00,0.00,
2017,1,20,"WN","N8628A","1811","PVD","MCO","0744",-1.00,"1030",-20.00,0.00,
2017,1,20,"WN","N446WN","4518","PVD","MCO","1615",5.00,"1857",-23.00,0.00,
2017,1,20,"WN","N288WN","448","PVD","MDW","1606",-4.00,"1723",-27.00,0.00,
2017,1,20,"WN","N8610A","1709","PVD","MDW","0543",-2.00,"0718",-12.00,0.00,
2017,1,20,"WN","N708SW","1255","PVD","TPA","0701",-4.00,"0957",-28.00,0.00,
2017,1,20,"WN","N7818L","4689","PVD","TPA","1430",0.00,"1721",-34.00,0.00,
2017,1,20,"WN","N446WN","4517","TPA","PVD","1254",-1.00,"1537",2.00,0.00,
2017,1,20,"WN","N726SW","4749","TPA","PVD","2013",-7.00,"2253",-7.00,0.00,
2017,1,21,"WN","N736SA","1431","BWI","PVD","2232",47.00,"2338",43.00,0.00,
2017,1,21,"WN","N635SW","2266","BWI","PVD","0701",-4.00,"0823",3.00,0.00,
2017,1,21,"WN","N459WN","2290","BWI","PVD","1035",0.00,"1149",4.00,0.00,
2017,1,21,"WN","N938WN","5195","BWI","PVD","1935",0.00,"2043",-2.00,0.00,
2017,1,21,"WN","N7713A","5318","BWI","PVD","1630",0.00,"1749",9.00,0.00,
2017,1,21,"WN","N907WN","1031","DCA","PVD","1059",-6.00,"1214",-11.00,0.00,
2017,1,21,"WN","N7880D","2551","DCA","PVD","2039",-6.00,"2153",-17.00,0.00,
2017,1,21,"WN","N750SA","2445","FLL","PVD","1217",7.00,"1508",3.00,0.00,
2017,1,21,"WN","N8318F","5205","FLL","PVD","1759",49.00,"2056",56.00,0.00,
2017,1,21,"WN","N271LV","1546","MCO","PVD","1127",2.00,"1355",-5.00,0.00,
2017,1,21,"WN","N956WN","2338","MCO","PVD","0639",-6.00,"0907",-13.00,0.00,
2017,1,21,"WN","N730SW","2676","MCO","PVD","2115",45.00,"2346",41.00,0.00,
2017,1,21,"WN","N961WN","3733","MCO","PVD","1339",-6.00,"1609",-11.00,0.00,
2017,1,21,"WN","N8513F","2198","MDW","PVD","2100",-5.00,"0001",-9.00,0.00,
2017,1,21,"WN","N233LV","2974","MDW","PVD","1400",25.00,"1659",19.00,0.00,
2017,1,21,"WN","N8652B","1322","PVD","BWI","0738",-2.00,"0855",-10.00,0.00,
2017,1,21,"WN","N459WN","1406","PVD","BWI","1220",0.00,"1330",-15.00,0.00,
2017,1,21,"WN","N8607M","1876","PVD","BWI","0603",-2.00,"0714",-16.00,0.00,
2017,1,21,"WN","N956WN","2338","PVD","BWI","0949",-6.00,"1102",-13.00,0.00,
2017,1,21,"WN","N233LV","2501","PVD","BWI","1725",15.00,"1840",5.00,0.00,
2017,1,21,"WN","N570WN","806","PVD","DCA","0713",-7.00,"0833",-22.00,0.00,
2017,1,21,"WN","N705SW","4892","PVD","DCA","1608",-2.00,"1729",-16.00,0.00,
2017,1,21,"WN","N907WN","1031","PVD","FLL","1302",-3.00,"1639",14.00,0.00,
2017,1,21,"WN","N726SW","2390","PVD","FLL","0611",-4.00,"0911",-24.00,0.00,
2017,1,21,"WN","N961WN","1926","PVD","MCO","1651",-4.00,"1958",-7.00,0.00,
2017,1,21,"WN","N635SW","2266","PVD","MCO","0858",3.00,"1156",-4.00,0.00,
2017,1,21,"WN","N271LV","2527","PVD","MCO","1440",5.00,"1759",14.00,0.00,
2017,1,21,"WN","N7824A","6443","PVD","MCO","0659",-1.00,"0959",-11.00,0.00,
2017,1,21,"WN","N750SA","2445","PVD","MDW","1541",1.00,"1702",-13.00,0.00,
2017,1,21,"WN","N8688J","2512","PVD","MDW","0536",-4.00,"0656",-24.00,0.00,
2017,1,21,"WN","N446WN","4939","PVD","RSW","0544",-1.00,"0850",-20.00,0.00,
2017,1,21,"WN","N625SW","5129","PVD","RSW","1446",-4.00,"1810",-5.00,0.00,
2017,1,21,"WN","N479WN","2248","PVD","TPA","0713",-2.00,"1011",-24.00,0.00,
2017,1,21,"WN","N7713A","5318","PVD","TPA","1815",0.00,"2117",-23.00,0.00,
2017,1,21,"WN","N705SW","4892","RSW","PVD","1246",6.00,"1537",2.00,0.00,
2017,1,21,"WN","N770SA","5418","RSW","PVD","1933",-2.00,"2221",-4.00,0.00,
2017,1,21,"WN","N625SW","5128","TPA","PVD","1116",6.00,"1400",10.00,0.00,
2017,1,21,"WN","N8606C","5457","TPA","PVD","1942",12.00,"2225",15.00,0.00,
2017,1,22,"WN","N7829B","102","BWI","PVD","2234",104.00,"2339",99.00,0.00,
2017,1,22,"WN","N424WN","1311","BWI","PVD","1527",-3.00,"1631",-9.00,0.00,
2017,1,22,"WN","N7702A","2703","BWI","PVD","1814",-1.00,"1921",-4.00,0.00,
2017,1,22,"WN","N903WN","3463","BWI","PVD","2400",80.00,"0105",75.00,0.00,
2017,1,22,"WN","N751SW","3983","BWI","PVD","1219",29.00,"1322",22.00,0.00,
2017,1,22,"WN","N774SW","3409","DCA","PVD","1235",-5.00,"1340",-20.00,0.00,
2017,1,22,"WN","N939WN","4697","DCA","PVD","2213",153.00,"2323",143.00,0.00,
2017,1,22,"WN","N8617E","2853","FLL","PVD","2146",146.00,"0024",129.00,0.00,
2017,1,22,"WN","N917WN","3331","FLL","PVD","1325",10.00,"1602",-8.00,0.00,
2017,1,27,"WN","N8630B","296","PVD","BWI","1730",10.00,"1849",-1.00,0.00,
2017,1,27,"WN","N769SW","402","PVD","BWI","0824",-1.00,"0933",-17.00,0.00,
2017,1,27,"WN","N567WN","490","PVD","BWI","1057",-3.00,"1204",-16.00,0.00,
2017,1,27,"WN","N7829B","622","PVD","BWI","0706",-4.00,"0819",-16.00,0.00,
2017,1,27,"WN","N792SW","1406","PVD","BWI","1218",-2.00,"1327",-18.00,0.00,
2017,1,27,"WN","N7840A","1540","PVD","BWI","0540",-5.00,"0658",-12.00,0.00,
2017,1,27,"WN","N718SW","3886","PVD","DCA","1723",8.00,"1849",-6.00,0.00,
2017,1,27,"WN","N932WN","4205","PVD","DCA","0653",3.00,"0809",-16.00,0.00,
2017,1,27,"WN","N431WN","101","PVD","FLL","1502",-8.00,"1812",-18.00,0.00,
2017,1,27,"WN","N8312C","1874","PVD","FLL","0750",0.00,"1142",32.00,0.00,
2017,1,27,"WN","N774SW","401","PVD","MCO","0911",-4.00,"1211",-9.00,0.00,
2017,1,27,"WN","N262WN","529","PVD","MCO","1355",-5.00,"1707",2.00,0.00,
2017,1,27,"WN","N8614M","1811","PVD","MCO","0739",-6.00,"1040",-10.00,0.00,
2017,1,27,"WN","N7733B","4518","PVD","MCO","1605",-5.00,"1909",-11.00,0.00,
2017,1,27,"WN","N774SW","448","PVD","MDW","1605",-5.00,"1717",-33.00,0.00,
2017,1,27,"WN","N8504G","1709","PVD","MDW","0545",0.00,"0714",-16.00,0.00,
2017,1,27,"WN","N727SW","1255","PVD","TPA","0704",-1.00,"1016",-9.00,0.00,
2017,1,27,"WN","N7833A","4689","PVD","TPA","1428",-2.00,"1738",-17.00,0.00,
2017,1,27,"WN","N7733B","4517","TPA","PVD","1256",1.00,"1529",-6.00,0.00,
2017,1,27,"WN","N737JW","4749","TPA","PVD","2015",-5.00,"2248",-12.00,0.00,
2017,1,28,"WN","N487WN","1431","BWI","PVD","2137",-8.00,"2235",-20.00,0.00,
2017,1,28,"WN","N952WN","2266","BWI","PVD","0702",-3.00,"0816",-4.00,0.00,
2017,1,28,"WN","N252WN","2290","BWI","PVD","1115",40.00,"1224",39.00,0.00,
2017,1,28,"WN","N7819A","5195","BWI","PVD","1930",-5.00,"2039",-6.00,0.00,
2017,1,28,"WN","N942WN","5318","BWI","PVD","1625",-5.00,"1730",-10.00,0.00,
2017,1,28,"WN","N739GB","1031","DCA","PVD","1100",-5.00,"1214",-11.00,0.00,
2017,1,28,"WN","N758SW","2551","DCA","PVD","2039",-6.00,"2152",-18.00,0.00,
2017,1,28,"WN","N757LV","2445","FLL","PVD","1258",48.00,"1541",36.00,0.00,
2017,1,28,"WN","N8302F","5205","FLL","PVD","1705",-5.00,"1950",-10.00,0.00,
2017,1,28,"WN","N216WR","1546","MCO","PVD","1123",-2.00,"1347",-13.00,0.00,
2017,1,28,"WN","N457WN","2338","MCO","PVD","0636",-9.00,"0856",-24.00,0.00,
2017,1,28,"WN","N7824A","2676","MCO","PVD","2025",-5.00,"2246",-19.00,0.00,
2017,1,28,"WN","N385SW","3733","MCO","PVD","1346",1.00,"1612",-8.00,0.00,
2017,1,28,"WN","N8615E","2198","MDW","PVD","2059",-6.00,"0012",2.00,0.00,
2017,1,28,"WN","N940WN","2974","MDW","PVD","1344",9.00,"1652",12.00,0.00,
2017,1,28,"WN","N8502Z","1322","PVD","BWI","0737",-3.00,"0848",-17.00,0.00,
2017,1,28,"WN","N252WN","1406","PVD","BWI","1253",33.00,"1400",15.00,0.00,
2017,1,28,"WN","N8672F","1876","PVD","BWI","0601",-4.00,"0718",-12.00,0.00,
2017,1,28,"WN","N457WN","2338","PVD","BWI","0947",-8.00,"1053",-22.00,0.00,
2017,1,28,"WN","N940WN","2501","PVD","BWI","1712",2.00,"1825",-10.00,0.00,
2017,1,28,"WN","N770SA","806","PVD","DCA","0714",-6.00,"0837",-18.00,0.00,
2017,1,28,"WN","N7712G","4892","PVD","DCA","1606",-4.00,"1729",-16.00,0.00,
2017,1,28,"WN","N739GB","1031","PVD","FLL","1304",-1.00,"1620",-5.00,0.00,
2017,1,28,"WN","N257WN","2390","PVD","FLL","0613",-2.00,"0930",-5.00,0.00,
2017,1,28,"WN","N385SW","1926","PVD","MCO","1651",-4.00,"2017",12.00,0.00,
2017,1,28,"WN","N952WN","2266","PVD","MCO","0852",-3.00,"1205",5.00,0.00,
2017,1,28,"WN","N216WR","2527","PVD","MCO","1430",-5.00,"1727",-18.00,0.00,
2017,1,28,"WN","N470WN","6443","PVD","MCO","0707",7.00,"1008",-2.00,0.00,
2017,1,28,"WN","N757LV","2445","PVD","MDW","1622",42.00,"1733",18.00,0.00,
2017,1,28,"WN","N8684F","2512","PVD","MDW","0537",-3.00,"0651",-29.00,0.00,
2017,1,28,"WN","N737JW","4939","PVD","RSW","0548",3.00,"0914",4.00,0.00,
2017,1,28,"WN","N255WN","5129","PVD","RSW","1450",0.00,"1808",-7.00,0.00,
2017,1,28,"WN","N7733B","2248","PVD","TPA","0711",-4.00,"1025",-10.00,0.00,
2017,1,28,"WN","N942WN","5318","PVD","TPA","1809",-6.00,"2126",-14.00,0.00,
2017,1,28,"WN","N7712G","4892","RSW","PVD","1233",-7.00,"1505",-30.00,0.00,
2017,1,28,"WN","N461WN","5418","RSW","PVD","1930",-5.00,"2205",-20.00,0.00,
2017,1,28,"WN","N255WN","5128","TPA","PVD","1106",-4.00,"1325",-25.00,0.00,
2017,1,28,"WN","N8679A","5457","TPA","PVD","1937",7.00,"2213",3.00,0.00,
2017,1,29,"WN","N921WN","102","BWI","PVD","2041",-9.00,"2152",-8.00,0.00,
2017,1,29,"WN","N200WN","1311","BWI","PVD","1525",-5.00,"1632",-8.00,0.00,
2017,1,29,"WN","N240WN","2703","BWI","PVD","1808",-7.00,"1912",-13.00,0.00,
2017,1,29,"WN","N239WN","3463","BWI","PVD","2233",-7.00,"2342",-8.00,0.00,
2017,1,29,"WN","N213WN","3983","BWI","PVD","1145",-5.00,"1250",-10.00,0.00,
2017,1,29,"WN","N568WN","3409","DCA","PVD","1237",-3.00,"1345",-15.00,0.00,
2017,1,29,"WN","N265WN","4697","DCA","PVD","1933",-7.00,"2048",-12.00,0.00,
2017,1,29,"WN","N8301J","2853","FLL","PVD","1917",-3.00,"2207",-8.00,0.00,
2017,1,29,"WN","N465WN","3331","FLL","PVD","1315",0.00,"1556",-14.00,0.00,
2017,1,29,"WN","N8511K","3343","MCO","PVD","2007",7.00,"2228",-7.00,0.00,
2017,1,29,"WN","N7883A","4361","MCO","PVD","1105",-5.00,"1326",-24.00,0.00,
2017,1,29,"WN","N904WN","4632","MCO","PVD","1320",-5.00,"1535",-25.00,0.00,
2017,1,29,"WN","N387SW","5155","MCO","PVD","1611",-4.00,"1831",-19.00,0.00,
